epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
169,2292.85,0.42059,0.34248,0.969,0.95608,0.96871,0.97746,0.83469,0.67787,0.36266,1.21015,0.00033368,0.00033368,0.00033368
170,2306.27,0.43463,0.34493,0.97313,0.97082,0.95794,0.98479,0.84199,0.66286,0.33395,1.17545,0.00033269,0.00033269,0.00033269
171,2319.59,0.43327,0.35221,0.9741,0.97042,0.96457,0.98412,0.84821,0.64603,0.3293,1.17101,0.0003317,0.0003317,0.0003317
172,2333.32,0.43445,0.3414,0.97576,0.96464,0.96697,0.97398,0.82969,0.66752,0.34619,1.20271,0.00033071,0.00033071,0.00033071
173,2346.88,0.41752,0.3471,0.97608,0.96162,0.96351,0.98331,0.84717,0.661,0.33715,1.17992,0.00032972,0.00032972,0.00032972
174,2360.24,0.42767,0.33555,0.96476,0.9667,0.96303,0.98561,0.84487,0.66516,0.33444,1.18638,0.00032873,0.00032873,0.00032873
175,2373.75,0.42996,0.34635,0.96074,0.96126,0.97839,0.981,0.84125,0.66723,0.34695,1.20191,0.00032774,0.00032774,0.00032774
176,2387.09,0.41914,0.33037,0.96548,0.95907,0.97508,0.98724,0.84866,0.67245,0.3182,1.20185,0.00032675,0.00032675,0.00032675
177,2400.63,0.4142,0.32672,0.97255,0.95771,0.97097,0.98003,0.84228,0.66643,0.33576,1.17819,0.00032576,0.00032576,0.00032576
178,2414.01,0.41592,0.32528,0.95273,0.95935,0.97191,0.9842,0.84564,0.66733,0.32933,1.202,0.00032477,0.00032477,0.00032477
