epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
180,4484.53,0.62608,0.43038,1.00445,0.96242,0.97546,0.98773,0.84926,0.67478,0.29502,1.00231,0.000373421,0.000373421,0.000373421
181,4509.35,0.62433,0.43101,1.00457,0.96218,0.97147,0.98639,0.84689,0.67468,0.29818,1.00725,0.000372714,0.000372714,0.000372714
182,4534.26,0.61827,0.43489,1.00333,0.96584,0.9708,0.9851,0.84572,0.67696,0.30016,1.00909,0.000372007,0.000372007,0.000372007
183,4559.07,0.62935,0.43496,1.00647,0.9623,0.96671,0.98294,0.84477,0.67593,0.30439,1.01194,0.0003713,0.0003713,0.0003713
184,4583.87,0.61951,0.41823,0.99289,0.96141,0.96702,0.98226,0.8461,0.66793,0.30688,1.00159,0.000370593,0.000370593,0.000370593
185,4608.69,0.62877,0.43387,0.9945,0.96251,0.97633,0.98226,0.84814,0.6694,0.30885,1.00062,0.000369886,0.000369886,0.000369886
186,4633.61,0.62286,0.42987,0.99982,0.96189,0.9731,0.98249,0.84563,0.6733,0.31236,1.00254,0.000369179,0.000369179,0.000369179
187,4658.41,0.6288,0.42879,1.00902,0.96296,0.97317,0.98268,0.84721,0.67306,0.30831,1.00178,0.000368471,0.000368471,0.000368471
188,4683.21,0.62914,0.44597,1.00303,0.9632,0.97842,0.98622,0.84731,0.6723,0.30929,1.00093,0.000367764,0.000367764,0.000367764
189,4708.03,0.61817,0.42901,1.00972,0.95847,0.97308,0.98353,0.84986,0.6726,0.308,1.00213,0.000367057,0.000367057,0.000367057
190,4732.98,0.61818,0.4333,1.00547,0.96553,0.97975,0.98753,0.84918,0.67027,0.30311,1.00244,0.00036635,0.00036635,0.00036635
191,4757.81,0.62308,0.43639,1.00314,0.96389,0.97998,0.98701,0.84894,0.66543,0.30184,0.99991,0.000365643,0.000365643,0.000365643
192,4782.6,0.60787,0.4258,0.99425,0.95964,0.97358,0.9862,0.84772,0.66386,0.2994,0.99933,0.000364936,0.000364936,0.000364936
193,4807.52,0.61066,0.42333,0.99958,0.96714,0.97078,0.98587,0.84807,0.6639,0.29417,0.99868,0.000364229,0.000364229,0.000364229
194,4832.34,0.61695,0.42818,1.00416,0.96381,0.97134,0.9853,0.84839,0.65965,0.29643,0.99463,0.000363521,0.000363521,0.000363521
195,4857.16,0.61334,0.43033,0.99966,0.96031,0.97869,0.98554,0.85083,0.65611,0.29312,0.99171,0.000362814,0.000362814,0.000362814
196,4881.95,0.6178,0.43035,1.00322,0.96463,0.98451,0.98686,0.85094,0.65459,0.28799,0.99041,0.000362107,0.000362107,0.000362107
197,4906.9,0.60753,0.41733,1.00044,0.96334,0.98295,0.98685,0.85005,0.65632,0.29192,0.99379,0.0003614,0.0003614,0.0003614
198,4931.73,0.6163,0.42473,1.0053,0.96223,0.98324,0.98705,0.84943,0.65916,0.29596,0.99529,0.000360693,0.000360693,0.000360693
199,4956.57,0.60581,0.41452,0.99976,0.96034,0.98299,0.98762,0.85074,0.66164,0.29366,0.99832,0.000359986,0.000359986,0.000359986
200,4981.41,0.605,0.4195,0.99395,0.95721,0.98231,0.98726,0.85157,0.66281,0.29707,0.99782,0.000359279,0.000359279,0.000359279
201,5006.32,0.61715,0.42387,0.99393,0.95648,0.98021,0.9865,0.85009,0.66001,0.29558,0.99405,0.000358571,0.000358571,0.000358571
202,5031.14,0.61238,0.41997,0.99784,0.95907,0.98088,0.98681,0.84706,0.66278,0.29385,0.99422,0.000357864,0.000357864,0.000357864
203,5055.94,0.61692,0.41859,0.99826,0.96015,0.98024,0.98537,0.84683,0.66226,0.29481,0.99353,0.000357157,0.000357157,0.000357157
204,5080.92,0.60979,0.4263,0.99878,0.95648,0.97954,0.98301,0.84594,0.66232,0.29457,0.99357,0.00035645,0.00035645,0.00035645
205,5105.73,0.61082,0.41971,1.00131,0.96009,0.97996,0.98338,0.84894,0.66153,0.29302,0.99505,0.000355743,0.000355743,0.000355743
206,5130.55,0.60491,0.4049,0.98428,0.96762,0.97416,0.98393,0.84873,0.66376,0.29062,0.99533,0.000355036,0.000355036,0.000355036
207,5155.35,0.60096,0.40544,0.98914,0.96751,0.97767,0.98469,0.85026,0.66018,0.28956,0.99248,0.000354329,0.000354329,0.000354329
208,5180.28,0.60195,0.41378,0.9907,0.96665,0.97872,0.98515,0.85137,0.66125,0.2886,0.99246,0.000353621,0.000353621,0.000353621
209,5205.08,0.60533,0.41934,0.99164,0.96821,0.98005,0.98528,0.84914,0.66353,0.28953,0.9929,0.000352914,0.000352914,0.000352914
210,5229.92,0.59945,0.40733,0.98229,0.96934,0.98024,0.98511,0.85139,0.66369,0.28842,0.99309,0.000352207,0.000352207,0.000352207
211,5254.74,0.60094,0.40626,0.98814,0.97012,0.97984,0.98565,0.85211,0.66135,0.28879,0.99142,0.0003515,0.0003515,0.0003515
212,5279.68,0.60395,0.40435,0.98811,0.96883,0.98049,0.98689,0.85179,0.66061,0.29312,0.99066,0.000350793,0.000350793,0.000350793
213,5304.5,0.59975,0.40651,0.98617,0.96941,0.98171,0.98651,0.85282,0.65921,0.2921,0.99104,0.000350086,0.000350086,0.000350086
214,5329.33,0.60261,0.40823,0.99099,0.96701,0.98173,0.98607,0.84966,0.65926,0.29366,0.99095,0.000349379,0.000349379,0.000349379
215,5354.16,0.60391,0.40777,0.99187,0.96626,0.98128,0.98576,0.85017,0.65859,0.29229,0.9908,0.000348671,0.000348671,0.000348671
216,5379.1,0.60386,0.41311,0.98937,0.96708,0.98024,0.98598,0.85035,0.66068,0.28961,0.99239,0.000347964,0.000347964,0.000347964
217,5403.9,0.58846,0.40673,0.98144,0.96868,0.98014,0.98586,0.84892,0.6611,0.29092,0.99491,0.000347257,0.000347257,0.000347257
218,5428.73,0.59063,0.40787,0.97922,0.96683,0.98107,0.98486,0.84951,0.66124,0.29357,0.9957,0.00034655,0.00034655,0.00034655
219,5453.66,0.58934,0.40673,0.98428,0.96524,0.98104,0.98379,0.85025,0.66218,0.29418,0.99984,0.000345843,0.000345843,0.000345843
220,5478.47,0.59499,0.40442,0.98572,0.96572,0.98085,0.98375,0.85023,0.66099,0.2931,0.99932,0.000345136,0.000345136,0.000345136
221,5503.3,0.59396,0.39893,0.98684,0.9659,0.98083,0.98412,0.85098,0.66076,0.29572,0.99852,0.000344429,0.000344429,0.000344429
222,5528.12,0.58703,0.39768,0.97863,0.96684,0.97926,0.98505,0.85211,0.66113,0.2929,0.99795,0.000343721,0.000343721,0.000343721
223,5553.09,0.58798,0.39817,0.9857,0.96655,0.97899,0.98598,0.85179,0.66359,0.29466,1.00151,0.000343014,0.000343014,0.000343014
224,5577.91,0.58619,0.3946,0.98375,0.96791,0.97856,0.98645,0.85183,0.66797,0.29363,1.00757,0.000342307,0.000342307,0.000342307
225,5602.74,0.58723,0.39653,0.98352,0.96991,0.97856,0.9859,0.84915,0.66779,0.29257,1.00945,0.0003416,0.0003416,0.0003416
226,5627.57,0.59063,0.39779,0.98044,0.96973,0.9765,0.98553,0.84858,0.66831,0.29314,1.00846,0.000340893,0.000340893,0.000340893
227,5652.53,0.58878,0.41192,0.98721,0.96868,0.97631,0.98518,0.84631,0.66566,0.29634,1.00681,0.000340186,0.000340186,0.000340186
228,5677.35,0.58919,0.39993,0.98457,0.96805,0.97595,0.98453,0.84486,0.66673,0.29901,1.00991,0.000339479,0.000339479,0.000339479
229,5702.17,0.59316,0.40528,0.98595,0.96815,0.97576,0.98434,0.84586,0.66664,0.29636,1.01016,0.000338771,0.000338771,0.000338771
230,5726.98,0.58245,0.39263,0.97654,0.968,0.97817,0.98489,0.84636,0.66563,0.29833,1.00844,0.000338064,0.000338064,0.000338064
231,5751.9,0.59838,0.40225,0.98445,0.96786,0.9799,0.98472,0.84658,0.66692,0.29723,1.00915,0.000337357,0.000337357,0.000337357
232,5776.69,0.58164,0.39383,0.97643,0.96729,0.98033,0.98439,0.84438,0.66802,0.29636,1.00946,0.00033665,0.00033665,0.00033665
233,5801.49,0.58528,0.39751,0.98549,0.96683,0.98033,0.98441,0.84389,0.66818,0.29551,1.00973,0.000335943,0.000335943,0.000335943
234,5826.41,0.58292,0.39459,0.98134,0.96616,0.98033,0.98441,0.84706,0.6676,0.29451,1.00915,0.000335236,0.000335236,0.000335236
235,5851.23,0.58809,0.39661,0.97846,0.96908,0.98021,0.98426,0.84679,0.66693,0.2943,1.0079,0.000334529,0.000334529,0.000334529
236,5876.02,0.59137,0.39839,0.98155,0.96916,0.97903,0.984,0.84795,0.66612,0.29609,1.00624,0.000333821,0.000333821,0.000333821
237,5900.8,0.58258,0.39418,0.97312,0.96935,0.97841,0.98404,0.84872,0.66541,0.2957,1.00459,0.000333114,0.000333114,0.000333114
238,5925.68,0.57738,0.3881,0.9775,0.96473,0.97508,0.98355,0.84904,0.66465,0.29702,1.00347,0.000332407,0.000332407,0.000332407
239,5950.49,0.58253,0.39368,0.98626,0.96297,0.97567,0.98367,0.84982,0.6631,0.29658,1.00275,0.0003317,0.0003317,0.0003317
240,5975.3,0.58505,0.39549,0.97704,0.9644,0.97519,0.98163,0.84958,0.66198,0.29585,1.00277,0.000330993,0.000330993,0.000330993
241,6000.12,0.57938,0.39864,0.9796,0.96569,0.97506,0.98165,0.84986,0.66113,0.29604,1.0027,0.000330286,0.000330286,0.000330286
242,6025.1,0.57705,0.39189,0.98186,0.96997,0.97742,0.98217,0.85037,0.66026,0.29418,1.00116,0.000329579,0.000329579,0.000329579
243,6049.92,0.57103,0.38373,0.97158,0.97005,0.97702,0.98224,0.84981,0.65947,0.29484,1.00141,0.000328871,0.000328871,0.000328871
244,6074.74,0.57955,0.39026,0.97842,0.97026,0.97675,0.98221,0.85096,0.65877,0.29552,1.00075,0.000328164,0.000328164,0.000328164
245,6099.56,0.57672,0.38984,0.97741,0.97049,0.97662,0.98194,0.84986,0.65768,0.29667,0.99966,0.000327457,0.000327457,0.000327457
246,6124.47,0.57067,0.38807,0.97696,0.97221,0.9762,0.98185,0.85221,0.65652,0.29499,1.00059,0.00032675,0.00032675,0.00032675
247,6149.29,0.57351,0.39269,0.9761,0.9692,0.97405,0.98109,0.85119,0.65602,0.29546,0.99978,0.000326043,0.000326043,0.000326043
248,6174.12,0.57699,0.39183,0.97612,0.96659,0.97249,0.98042,0.85166,0.65731,0.2958,1.00139,0.000325336,0.000325336,0.000325336
249,6198.91,0.57006,0.39164,0.97894,0.96725,0.97301,0.98073,0.85223,0.65793,0.29953,1.00174,0.000324629,0.000324629,0.000324629
250,6223.87,0.57799,0.39018,0.98486,0.96726,0.97226,0.98072,0.85265,0.65826,0.30095,1.00257,0.000323921,0.000323921,0.000323921
251,6248.68,0.5758,0.38683,0.97958,0.96506,0.97156,0.98044,0.85337,0.66028,0.30396,1.00396,0.000323214,0.000323214,0.000323214
252,6273.53,0.5701,0.38827,0.97785,0.96528,0.97144,0.98318,0.85336,0.6549,0.30158,0.99607,0.000322507,0.000322507,0.000322507
253,6298.5,0.57692,0.39496,0.98258,0.95968,0.98114,0.983,0.85275,0.65448,0.29756,0.99673,0.0003218,0.0003218,0.0003218
254,6323.31,0.55849,0.37946,0.97096,0.96893,0.97384,0.98311,0.85224,0.65491,0.29671,0.99786,0.000321093,0.000321093,0.000321093
255,6348.15,0.57447,0.3871,0.98032,0.96795,0.97325,0.98296,0.85298,0.65568,0.2951,0.99874,0.000320386,0.000320386,0.000320386
256,6372.97,0.56483,0.38438,0.97788,0.97073,0.97513,0.98354,0.85444,0.65543,0.29441,0.99842,0.000319679,0.000319679,0.000319679
257,6397.91,0.56763,0.38168,0.97258,0.96985,0.9753,0.98352,0.85384,0.65553,0.29349,0.99827,0.000318971,0.000318971,0.000318971
258,6422.7,0.56285,0.37973,0.96858,0.96992,0.9729,0.98281,0.85292,0.65549,0.29384,0.99877,0.000318264,0.000318264,0.000318264
259,6447.52,0.56098,0.38112,0.97496,0.95628,0.98674,0.98285,0.85238,0.65534,0.29432,0.99903,0.000317557,0.000317557,0.000317557
